Numot,Season,game_id,host_lat,host_long,host_site,season,team1_id,team1_score,team2_id,team2_score,team1_seed,team1_lat,team1_long,team1_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team1_blockpct,team1_oppfg2pct,team1_oppfg3pct,team1_oppftpct,team1_oppblockpct,team1_f3grate,team1_oppf3grate,team1_arate,team1_opparate,team1_stlrate,team1_oppstlrate,team1_tempo,team1_adjtempo,team1_oe,team1_adjoe,team1_de,team1_adjde,team1_ap_preseason,team1_ap_final,team1_coaches_preseason,team1_coaches_before_final,team1_rpi_rating,team1_coach_id,team1_coach_name,team1_pt_school_ncaa,team1_pt_overall_ncaa,team1_pt_school_s16,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_overall_ff,team1_pt_career_school_wins,team1_pt_career_school_losses,team1_pt_career_overall_losses,team1_pt_team_season_wins,team1_pt_team_season_losses,team1_pt_coach_season_wins,team1_pt_coach_season_losses,team2_seed,team2_lat,team2_long,team2_teamname,team2_fg2pct,team2_fg3pct,team2_ftpct,team2_blockpct,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_oppblockpct,team2_f3grate,team2_oppf3grate,team2_arate,team2_opparate,team2_stlrate,team2_oppstlrate,team2_tempo,team2_adjtempo,team2_oe,team2_adjoe,team2_de,team2_adjde,team2_ap_preseason,team2_ap_final,team2_coaches_preseason,team2_coaches_before_final,team2_rpi_rating,team2_coach_id,team2_coach_name,team2_pt_school_ncaa,team2_pt_overall_ncaa,team2_pt_school_s16,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_overall_ff,team2_pt_career_school_wins,team2_pt_career_school_losses,team2_pt_career_overall_losses,team2_pt_team_season_wins,team2_pt_team_season_losses,team2_pt_coach_season_wins,team2_pt_coach_season_losses,result,team1_freq,seed,blockpct,pt_team_season_wins,oppf3grate,fg2pct,fg3pct,rpi_rating,adjoe,adjde,region,manhattan_dist,dist,adj_seed,adjem
0,2011,2011-1400-1112,32.2217,-110.9264,Tucson,2011,1400,69,1112,70,4,30.28473,-97.737277,Texas,48.1458,37.5701,65.4144,11.7383,41.95,29.4545,68.5185,6.7136,25.4883,26.0787,50.8386,41.9118,0.0837,0.0773,68.1397,66.9406,109.4233,114.2741,89.972,89.9466,NA,8,25,2,0.586,rick-barnes-1,Rick Barnes,12,18,5,6,1,1,523,122,256,27,7,27,7,5,32.232071,-110.950769,Arizona,51.0235,39.7315,74.6385,6.4601,50.4285,29.2642,67.8295,9.7801,36.095,28.2742,55.3148,52.766,0.0764,0.0872,67.0513,66.2369,112.6932,114.0809,98.8971,98.0954,NA,17,NA,13,0.555,sean-miller-1,Sean Miller,0,4,0,2,0,0,163,22,69,27,7,27,7,0,18,-1,5.2782,0,-2.1955,-2.8777,-2.1614,0.031,0.1932,-8.1488,SOUTH,15.091353,13.304113,-0.125,8.342
0,2011,2011-1276-1181,38.8951,-77.0367,Washington,2011,1276,71,1181,73,8,42.276138,-83.743132,Michigan,51.7375,35.3393,70.3704,6.0714,49.375,32.0417,68.0734,9.556,42.9829,37.4651,56.8966,56.5104,0.0765,0.0689,61.8043,62.8073,105.3073,109.0559,100.8622,95.7399,NA,NA,NA,NA,0.553,john-beilein-1,John Beilein,1,5,0,2,0,0,359,66,241,20,13,20,13,1,36.00159,-78.94226,Duke,52.451,37.4036,75.3027,9.7064,43.1396,32.4125,65.0382,7.3529,35.2675,24.5479,50.8654,48.8839,0.1033,0.0841,70.7577,69.6441,114.4312,117.0254,90.8331,90.597,1,3,1,5,0.573,mike-krzyzewski-1,Mike Krzyzewski,26,26,19,19,11,11,898,224,283,30,4,30,4,0,7,7,-3.635,-10,12.9172,-0.7135,-2.0643,-0.02,-7.9695,5.1429,WEST,5.2884,4.045887242,42.875,-13.1124
0,2011,2011-1323-1199,32.2217,-110.9264,Tucson,2011,1323,57,1199,71,2,41.616717,-86.289848,Notre Dame,50.7117,38.5593,72.4305,9.5952,43.5532,35.3474,71.0372,10.0534,38.6463,33.1663,66.7853,56.0736,0.07,0.0777,64.575,64.4465,115.9097,121.1025,100.4776,97.4741,NA,5,NA,7,0.539,mike-brey-1,Mike Brey,6,8,1,1,0,0,336,119,171,26,6,26,6,10,30.439741,-84.290883,Florida St.,48.4227,33.4385,66.4828,17.5454,40.0173,30.6176,69.5402,8.5962,33.3333,39.6767,51.2107,55.0287,0.1221,0.1064,69.8065,69.0474,98.8268,100.986,89.5274,88.5932,NA,NA,NA,NA,0.576,leonard-hamilton-1,Leonard Hamilton,2,5,0,1,0,0,374,116,326,21,10,21,10,0,14,-8,-7.9502,5,-6.5104,2.289,5.1208,-0.037,20.1165,8.8809,WEST,5.614093,-0.327919038,-64,11.2356
0,2011,2011-1181-1112,29.9667,-90.05,New Orleans,2011,1181,77,1112,93,1,36.00159,-78.94226,Duke,52.451,37.4036,75.3027,9.7064,43.1396,32.4125,65.0382,7.3529,35.2675,24.5479,50.8654,48.8839,0.1033,0.0841,70.7577,69.6441,114.4312,117.0254,90.8331,90.597,1,3,1,5,0.573,mike-krzyzewski-1,Mike Krzyzewski,26,26,19,19,11,11,898,224,283,30,4,30,4,5,32.232071,-110.950769,Arizona,51.0235,39.7315,74.6385,6.4601,50.4285,29.2642,67.8295,9.7801,36.095,28.2742,55.3148,52.766,0.0764,0.0872,67.0513,66.2369,112.6932,114.0809,98.8971,98.0954,NA,17,NA,13,0.555,sean-miller-1,Sean Miller,0,4,0,2,0,0,163,22,69,27,7,27,7,0,21,-4,3.2463,3,-3.7263,1.4275,-2.3279,0.018,2.9445,-7.4984,SOUTH,-6.02351,-8.381905803,-8,10.4429
0,2011,2011-1458-1139,29.41667,-98.5,San Antonio,2011,1458,54,1139,61,4,43.073858,-89.405356,Wisconsin,48.8722,37.3656,81.8011,9.0284,45.2279,36.9835,74.3542,5.7331,41.1504,29.3868,55.2632,46.0993,0.0616,0.0678,57.0722,57.6154,118.351,119.7906,101.3777,96.6503,NA,16,24,10,0.568,bo-ryan-1,Bo Ryan,9,9,3,3,0,0,270,90,117,23,8,23,8,8,39.840662,-86.171791,Butler,47.9463,35.213,72.4138,4.5382,48.0096,32.1739,67.4142,8.7678,38.6628,35.4573,49.0991,48.4848,0.0895,0.0821,65.4577,64.4187,109.5098,110.4816,98.0368,97.4949,17,NA,18,NA,0.489,brad-stevens-1,Brad Stevens,3,3,1,1,1,1,112,24,24,23,9,23,9,0,21,-4,4.4902,0,-6.0705,0.9259,2.1526,0.079,9.309,-0.8446,WEST,-0.000369,0.263786814,-8,10.1536
0,2011,2011-1361-1163,29.9667,-90.05,New Orleans,2011,1361,67,1163,74,2,32.77525,-117.071228,San Diego St.,50.2477,34.1584,69.8565,12.092,42.73,31.5697,71.6418,6.8648,30.0149,29.6084,50.2726,49.0066,0.0947,0.0774,64.1492,64.1696,110.6201,111.798,91.8636,88.5442,25,6,NA,6,0.531,steve-fisher-1,Steve Fisher,3,10,0,4,0,3,415,151,232,32,2,32,2,3,41.808215,-72.249537,Connecticut,47.6717,32.9114,76.2774,13.5714,42.381,32.7068,67.9699,8.3236,29.2713,32.2034,50.7123,51.4902,0.0948,0.0915,66.2195,66.2648,108.5852,113.8185,98.411,93.8292,NA,9,NA,12,0.56,jim-calhoun-1,Jim Calhoun,16,21,12,12,3,3,851,231,368,26,9,26,9,0,9,-1,-1.4794,6,-2.595,2.576,1.247,-0.029,-2.0205,-5.285,MIDWEST,0.1878,5.787412691,-0.125,3.2645
1,2011,2011-1140-1196,29.41667,-98.5,San Antonio,2011,1140,74,1196,83,3,40.250851,-111.649281,Brigham Young,50.2187,35.9281,76.2188,9.9591,45.2251,33.2815,68.7853,8.8192,37.8342,30.4884,52.0728,51.8814,0.1132,0.0808,71.2216,71.1552,113.2313,116.8365,95.1031,95.5921,24,10,NA,8,0.459,dave-rose-1,Dave Rose,4,4,0,0,0,0,157,44,44,30,4,30,4,2,29.638248,-82.361195,Florida,51.6878,35.303,66.8456,9.4585,47.4368,31.0595,67.1875,8.2278,31.7003,33.2208,53.8223,48.3352,0.0913,0.0938,63.8638,63.9187,109.4048,113.4598,96.6258,95.2289,9,15,11,15,0.584,billy-donovan-1,Billy Donovan,10,10,4,4,3,3,392,146,166,26,7,26,7,0,7,1,0.5006,4,-2.7324,-1.4691,0.6251,-0.125,3.3767,0.3632,MIDWEST,7.623079,0.897369516,0.125,3.0135
0,2011,2011-1266-1314,40.7242,-74.1726,Newark,2011,1266,63,1314,81,11,43.038765,-87.928122,Marquette,50.5495,34.9177,69.5793,9.47,47.9859,35.7634,66.0194,8.3387,26.1223,33.9402,58.9928,60.0639,0.1044,0.0918,68.5898,67.698,110.6293,113.9946,101.2378,97.9858,NA,NA,NA,NA,0.57,buzz-williams-1,Buzz Williams,2,2,0,0,0,0,81,36,53,20,14,20,14,2,35.912165,-79.050969,North Carolina,49.1369,32.7586,67.1982,13.1768,44.4227,33.1266,65.8621,6.5593,25.0216,34.4592,54.8851,50,0.0851,0.1029,72.2613,71.3191,105.4297,109.1614,93.4452,90.3427,8,7,9,19,0.587,roy-williams-1,Roy Williams,6,20,4,13,3,7,640,61,162,26,7,26,7,0,11,9,-3.7068,-6,-0.519,1.4126,2.1591,-0.017,4.8332,7.6431,MIDWEST,6.379683,7.096581389,91.125,-2.8099
1,2011,2011-1199-1433,33.8361,-117.8897,Anaheim,2011,1199,71,1433,72,10,30.439741,-84.290883,Florida St.,48.4227,33.4385,66.4828,17.5454,40.0173,30.6176,69.5402,8.5962,33.3333,39.6767,51.2107,55.0287,0.1221,0.1064,69.8065,69.0474,98.8268,100.986,89.5274,88.5932,NA,NA,NA,NA,0.576,leonard-hamilton-1,Leonard Hamilton,2,5,0,1,0,0,374,116,326,21,10,21,10,11,37.547631,-77.453597,Virginia Commonwealth,48.0153,36.9684,71.4806,9.0968,48.668,33.5855,67.7763,11.4504,41.1765,30.0455,60.2273,53.3471,0.1239,0.0884,65.6189,66.4987,107.977,109.1301,101.8681,101.0565,NA,NA,NA,NA,0.544,shaka-smart-1,Shaka Smart,0,0,0,0,0,0,50,20,20,23,11,23,11,0,5,-1,8.4486,-2,9.6312,0.4074,-3.5299,0.032,-8.1441,-12.4633,WEST,-7.152458,-6.836039592,-0.125,4.3192
0,2011,2011-1112-1163,29.9667,-90.05,New Orleans,2011,1112,63,1163,65,5,32.232071,-110.950769,Arizona,51.0235,39.7315,74.6385,6.4601,50.4285,29.2642,67.8295,9.7801,36.095,28.2742,55.3148,52.766,0.0764,0.0872,67.0513,66.2369,112.6932,114.0809,98.8971,98.0954,NA,17,NA,13,0.555,sean-miller-1,Sean Miller,0,4,0,2,0,0,163,22,69,27,7,27,7,3,41.808215,-72.249537,Connecticut,47.6717,32.9114,76.2774,13.5714,42.381,32.7068,67.9699,8.3236,29.2713,32.2034,50.7123,51.4902,0.0948,0.0915,66.2195,66.2648,108.5852,113.8185,98.411,93.8292,NA,9,NA,12,0.56,jim-calhoun-1,Jim Calhoun,16,21,12,12,3,3,851,231,368,26,9,26,9,0,18,2,-7.1113,1,-3.9292,3.3518,6.8201,-0.005,0.2624,4.2662,MIDWEST,-6.475838,-0.35620278,1,-4.0038
0,2011,2011-1314-1246,40.7242,-74.1726,Newark,2011,1314,69,1246,76,2,35.912165,-79.050969,North Carolina,49.1369,32.7586,67.1982,13.1768,44.4227,33.1266,65.8621,6.5593,25.0216,34.4592,54.8851,50,0.0851,0.1029,72.2613,71.3191,105.4297,109.1614,93.4452,90.3427,8,7,9,19,0.587,roy-williams-1,Roy Williams,6,20,4,13,3,7,640,61,162,26,7,26,7,4,38.028081,-84.510698,Kentucky,48.8482,39.7454,70.9759,15.5296,42.4301,32.3575,72.3404,8.9431,32.3866,29.6618,48.1038,48.5516,0.0832,0.0793,67.1827,66.7758,113.6506,116.2402,94.9064,93.2588,11,11,10,22,0.581,john-calipari-1,John Calipari,1,12,1,8,0,2,505,11,151,25,8,25,8,0,28,-2,-2.3528,1,4.7974,0.2887,-6.9868,0.006,-7.0788,-2.9161,WEST,-3.343813,-3.831570768,-1,-4.1627
0,2011,2011-1242-1433,33.8361,-117.8897,Anaheim,2011,1242,61,1433,71,1,38.957351,-95.24587,Kansas,56.8442,38.169,67.8654,10.6844,44.4832,29.7619,73.0273,6.9454,32.3757,34.5521,60.5027,49.652,0.1108,0.086,70.3761,69.5525,116.7659,118.1055,92.5596,92.6144,7,2,7,1,0.547,bill-self-1,Bill Self,7,12,4,7,1,1,441,45,150,32,2,32,2,11,37.547631,-77.453597,Virginia Commonwealth,48.0153,36.9684,71.4806,9.0968,48.668,33.5855,67.7763,11.4504,41.1765,30.0455,60.2273,53.3471,0.1239,0.0884,65.6189,66.4987,107.977,109.1301,101.8681,101.0565,NA,NA,NA,NA,0.544,shaka-smart-1,Shaka Smart,0,0,0,0,0,0,50,20,20,23,11,23,11,0,26,-10,1.5876,9,4.5066,8.8289,1.2006,0.003,8.9754,-8.4421,WEST,-16.382553,-17.39034912,-125,17.4175
0,2011,2011-1246-1163,29.7604,-95.3698,Houston,2011,1246,55,1163,56,4,38.028081,-84.510698,Kentucky,48.8482,39.7454,70.9759,15.5296,42.4301,32.3575,72.3404,8.9431,32.3866,29.6618,48.1038,48.5516,0.0832,0.0793,67.1827,66.7758,113.6506,116.2402,94.9064,93.2588,11,11,10,22,0.581,john-calipari-1,John Calipari,1,12,1,8,0,2,505,11,151,25,8,25,8,3,41.808215,-72.249537,Connecticut,47.6717,32.9114,76.2774,13.5714,42.381,32.7068,67.9699,8.3236,29.2713,32.2034,50.7123,51.4902,0.0948,0.0915,66.2195,66.2648,108.5852,113.8185,98.411,93.8292,NA,9,NA,12,0.56,jim-calhoun-1,Jim Calhoun,16,21,12,12,3,3,851,231,368,26,9,26,9,0,22,1,1.9582,-1,-2.5416,1.1765,6.834,0.021,2.4217,-0.5704,MIDWEST,-16.041295,-12.42274088,0.125,2.9921
0,2012,2012-1233-1140,39.7594,-84.1917,Dayton,2012,1233,72,1140,78,14,40.927107,-73.785635,Iona,55.7008,38.7195,71.3128,5.4911,50.116,35.426,69.5575,7.6253,32.2676,34.0979,62.3898,53.5593,0.101,0.0759,71.1664,70.5468,115.6988,114.2579,100.6866,103.1821,NA,NA,NA,NA,0.584,tim-cluess-1,Tim Cluess,0,0,0,0,0,0,50,19,19,25,7,25,7,14,40.250851,-111.649281,Brigham Young,51.9044,34.8837,70.3448,11.7309,47.8261,31.5866,66.9725,6.7961,32.5101,36.0441,61.413,57.375,0.1141,0.0851,72.5069,73.224,108.0408,103.6205,93.2189,93.7577,NA,NA,NA,NA,0.56,dave-rose-1,Dave Rose,5,5,1,1,0,0,185,53,53,26,8,26,8,0,3,0,-6.2398,-1,-1.9462,3.7964,3.8358,0.024,10.6374,9.4244,EAST,-16.37526,-16.99060215,0,1.213
0,2012,2012-1290-1443,39.7594,-84.1917,Dayton,2012,1290,58,1443,59,16,33.514142,-90.341274,Mississippi Valley St.,44.8718,32.4324,64.4068,7.0161,45.8065,38.0719,65.4685,11.2981,38.3704,33.0454,55.5419,53.1835,0.1247,0.0869,69.7923,69.7714,97.9467,97.3278,98.5403,103.547,NA,NA,NA,NA,0.587,sean-woods-1,Sean Woods,0,0,0,0,0,0,50,79,79,21,12,21,12,16,36.985718,-86.455898,Western Kentucky,43.6834,30.4688,68.75,10.1389,46.9444,32.6,71.7881,11.2633,32.7533,25.7732,50.065,49.1061,0.0807,0.0927,68.2221,68.7064,94.9136,97.1503,99.1626,99.7484,NA,NA,NA,NA,0.576,ray-harper-1,Ray Harper,0,0,0,0,0,0,11,7,7,16,18,11,7,0,1,0,-3.1228,5,7.2722,1.1884,1.9636,0.011,0.1775,3.7986,EAST,7.356952,5.184241496,0,-3.6211
0,2012,2012-1355-1124,35.1107,-106.61,Albuquerque,2012,1355,60,1124,68,14,44.31942,-96.783415,South Dakota St.,50.7867,39.049,72.6648,4.8115,50.4411,32.6425,68.9338,7.4301,37.7584,31.7087,54.108,49.3888,0.0974,0.0837,65.9574,65.6794,114.633,111.4897,99.7779,101.008,NA,NA,NA,NA,0.56,scott-nagy-1,Scott Nagy,0,0,0,0,0,0,96,120,120,27,7,27,7,3,31.545956,-97.119359,Baylor,50.1752,37.9939,75.4362,12.1455,46.1818,33.6765,68.7045,8.5494,31.5588,33.09,56.4182,55.9028,0.1117,0.1016,67.1364,66.4663,110.1153,114.8636,96.7999,94.6378,12,9,12,10,0.469,scott-drew-1,Scott Drew,2,2,1,1,0,0,174,123,134,27,7,27,7,0,3,11,-7.334,0,-1.3813,0.6115,1.0551,0.091,-3.3739,6.3702,SOUTH,5.97992,3.329051275,166.375,-9.7441
0,2012,2012-1424-1160,35.1107,-106.61,Albuquerque,2012,1424,64,1160,68,6,36.106994,-115.141153,Nevada Las Vegas,51.2319,36.6667,67.9883,12.883,44.3048,33.6013,67.7019,6.7969,38.9206,32.8232,65.0342,49.5472,0.1179,0.0895,68.9806,69.7252,107.4818,106.8185,94.6396,93.0018,NA,23,NA,11,0.55,dave-rice-1,Dave Rice,0,0,0,0,0,0,26,8,8,26,8,26,8,11,38.84657,-104.82422,Colorado,48.3389,34.6084,68.428,8.9213,45.3366,33.1325,65.8979,10.9635,31.3177,35.0026,50.3886,48.5237,0.0885,0.0966,65.2432,65.5743,101.2096,102.1316,96.7881,94.9801,NA,NA,NA,NA,0.558,tad-boyle-1,Tad Boyle,0,0,0,0,0,0,103,25,91,23,11,23,11,0,3,-5,3.9617,3,-2.1794,2.893,2.0583,-0.008,4.6869,-1.9783,MIDWEST,4.005797,4.448390252,-15.625,6.6652
0,2012,2012-1452-1211,40.4417,-80,Pittsburgh,2012,1452,54,1211,77,10,39.63468,-79.953926,West Virginia,49.8873,29.8456,67.1177,6.7353,50.3962,32.3105,67.9012,8.2645,30.4598,30.5066,56.9212,50.5521,0.0953,0.1071,65.2509,64.9126,106.4565,109.5359,99.4496,97.0727,NA,NA,NA,NA,0.48,bob-huggins-1,Bob Huggins,4,19,2,6,1,2,638,55,241,19,13,19,13,7,47.668144,-117.403062,Gonzaga,51.8771,38.0531,71.6065,8.5297,46.5475,30.9859,67.3152,7.0819,32.5273,34.1711,55.2855,48.3787,0.1012,0.1048,66.8784,65.924,110.6649,109.6611,94.4353,94.0504,23,NA,23,24,0.493,mark-few-1,Mark Few,12,12,4,4,0,0,341,89,89,25,6,25,6,0,12,3,-1.7944,-6,-3.6645,-1.9898,-8.2075,-0.013,-0.1252,3.0223,EAST,-43.776412,-37.28642323,3.375,-3.1475
0,2012,2012-1163-1235,38.25,-85.7667,Louisville,2012,1163,64,1235,77,9,41.808215,-72.249537,Connecticut,50.1117,33.2136,66.21,17.6382,40.8781,34.3619,73.5409,6.7014,29.3158,35.0541,53.2634,51.9745,0.0903,0.0998,64.1734,63.9411,106.0234,109.0886,98.9678,95.7799,4,NA,4,NA,0.506,jim-calhoun-1,Jim Calhoun,17,22,13,13,4,4,877,244,381,20,13,20,13,8,42.026368,-93.648353,Iowa St.,50.2722,37.2774,68.8098,7.1322,49.8514,30.6349,69.7897,9.8911,41.6314,31.8826,57.1429,51.8519,0.0855,0.0842,67.623,67.2987,108.2958,110.1804,98.7415,94.7756,NA,NA,NA,NA,0.55,fred-hoiberg-1,Fred Hoiberg,0,0,0,0,0,0,38,26,26,22,10,22,10,0,14,1,10.506,-2,3.1715,-0.1605,-4.0638,-0.044,-1.0918,1.0043,EAST,5.417357,5.238000233,0.125,-2.0961
0,2012,2012-1443-1246,38.25,-85.7667,Louisville,2012,1443,66,1246,81,16,36.985718,-86.455898,Western Kentucky,43.6834,30.4688,68.75,10.1389,46.9444,32.6,71.7881,11.2633,32.7533,25.7732,50.065,49.1061,0.0807,0.0927,68.2221,68.7064,94.9136,97.1503,99.1626,99.7484,NA,NA,NA,NA,0.576,ray-harper-1,Ray Harper,0,0,0,0,0,0,11,7,7,16,18,11,7,1,38.028081,-84.510698,Kentucky,52.6921,37.8151,72.2814,20.2367,39.645,31.7852,69.3811,8.046,26.468,28.9617,48.4489,47.2441,0.0909,0.0819,66.1184,65.6735,116.4605,118.6576,89.6755,89.2855,2,1,2,1,0.576,john-calipari-1,John Calipari,2,13,2,9,1,3,541,14,154,32,2,32,2,0,6,15,-10.0978,-16,-3.1885,-9.0087,-7.3463,0,-21.5073,10.4629,SOUTH,0.475559,0.164475132,421.875,-31.9702
0,2012,2012-1172-1257,45.52,-122.6819,Portland,2012,1172,62,1257,69,13,35.500006,-80.845236,Davidson,51.1548,33.7017,76.6571,8.7461,45.8978,33.8843,66.9366,9.8375,38.2462,27.2523,51.3064,43.9894,0.078,0.0884,68.4551,68.1338,112.3976,109.6595,98.187,100.167,NA,NA,NA,NA,0.535,bob-mckillop-1,Bob McKillop,5,5,1,1,0,0,426,270,270,25,7,25,7,4,38.215752,-85.758843,Louisville,47.1576,31.7872,68.7651,12.7561,42.234,30.2778,66.3185,9.3023,32.135,32.2436,55.244,52.8588,0.1297,0.1043,67.8366,67.6443,99.9408,102.4523,89.0266,86.5164,9,17,8,18,0.565,rick-pitino-1,Rick Pitino,8,16,3,9,1,5,623,105,229,26,9,26,9,0,7,9,-4.01,-1,-4.9913,3.9972,1.9145,-0.03,7.2072,13.6506,SOUTH,7.629353,5.381241608,91.125,-6.4434
0,2012,2012-1161-1293,38.25,-85.7667,Louisville,2012,1161,41,1293,58,11,40.574759,-105.08083,Colorado St.,50.0871,39.9577,76.7883,5.7416,48.5167,35.5487,70.4036,9.2334,29.1795,38.2388,50.9162,53.7313,0.0825,0.0805,64.468,64.772,108.8855,111.5288,104.9198,102.4107,NA,NA,NA,NA,0.56,tim-miles-1,Tim Miles,0,0,0,0,0,0,107,87,107,20,11,20,11,6,36.61241,-88.323493,Murray St.,50.4425,39.5264,72.2144,10.9694,46.3435,29.1572,66.8449,7.9646,35.0575,27.1827,50.274,46.3596,0.1198,0.0968,66.2225,66.0823,111.221,107.9331,93.2205,93.6065,NA,12,NA,14,0.582,steve-prohm-1,Steve Prohm,0,0,0,0,0,0,30,1,1,30,1,30,1,0,2,5,-5.2278,-10,11.0561,-0.3554,0.4313,-0.022,3.5957,8.8042,SOUTH,17.444506,16.41727478,15.625,-5.2085
0,2012,2012-1253-1307,45.52,-122.6819,Portland,2012,1253,68,1307,75,12,33.782752,-118.1123,Long Beach St.,51.8644,35.5442,67.0213,7.0789,46.0537,34.1969,69.703,8.0508,33.2579,32.0243,54.933,53.4031,0.0999,0.0847,67.5204,67.3175,109.326,109.1621,95.2098,94.4137,NA,NA,NA,NA,0.566,dan-monson-1,Dan Monson,0,2,0,1,0,0,255,76,199,25,8,25,8,5,35.083868,-106.620155,New Mexico,50.4745,37.7745,71.2885,9.6365,43.1107,31.1278,67.8694,6.9888,37.0793,35.9848,64.8873,53.2775,0.1018,0.0872,66.3865,66.7071,108.81,108.7232,89.6359,91.0953,NA,21,NA,NA,0.576,steve-alford-1,Steve Alford,1,5,0,1,0,0,355,45,199,27,6,27,6,0,1,7,-2.5576,-2,-3.9605,1.3899,-2.2303,-0.01,0.4389,3.3184,WEST,-10.191029,-6.559032917,42.875,-2.8795
0,2012,2012-1259-1326,40.4417,-80,Pittsburgh,2012,1259,59,1326,78,15,39.346044,-76.623417,Loyola MD,45.7785,33.9545,71.916,11.615,45.4256,35.9743,68.8953,9.9148,27.2266,27.0882,52.053,50.203,0.1181,0.094,65.218,64.1489,103.6929,102.1924,97.623,98.6083,NA,NA,NA,NA,0.469,jimmy-patsos-1,Jimmy Patsos,0,0,0,0,0,0,122,122,122,24,8,24,8,2,39.998389,-83.009001,Ohio St.,52.8651,33.3333,70.922,9.3214,45.1902,32.5,69.9499,7.2089,26.8919,34.9345,53.737,47.2619,0.1077,0.0736,66.7687,67.907,111.7826,116.1609,88.8625,89.8828,3,7,3,6,0.581,thad-matta-1,Thad Matta,5,9,3,4,1,1,319,64,95,27,7,27,7,0,1,13,2.2936,-3,-7.8463,-7.0866,0.6212,-0.112,-13.9685,8.7255,WEST,1.019927,0.508416041,274.625,-22.694
0,2012,2012-1421-1393,40.4417,-80,Pittsburgh,2012,1421,65,1393,72,16,35.616618,-82.565259,NC Asheville,52.758,34.9565,77.3562,5.8009,50.7359,34.9103,66.6667,9.4306,33.8434,34.6719,59.9496,57.75,0.1127,0.0957,70.1913,69.4667,111.4371,107.1992,102.3059,103.1621,NA,NA,NA,NA,0.534,eddie-biedenbach-1,Eddie Biedenbach,2,2,0,0,0,0,269,241,292,24,9,24,9,1,43.037587,-76.135062,Syracuse,51.9489,34.8802,69.8166,19.3622,42.5209,31.4592,67.6056,6.7204,30.9833,36.1919,56.0636,62.5157,0.1393,0.0804,65.8646,65.8899,112.8067,113.5377,91.852,90.5279,5,2,5,2,0.572,jim-boeheim-1,Jim Boeheim,28,28,15,15,3,3,887,303,303,31,2,31,2,0,2,15,-13.5613,-7,-1.52,0.8091,0.0763,-0.038,-6.3385,12.6342,MIDWEST,0.929516,0.808821281,421.875,-18.9727
0,2012,2012-1455-1433,45.52,-122.6819,Portland,2012,1455,59,1433,62,5,37.716484,-97.296733,Wichita St.,53.013,36.8771,75.0395,10.2649,43.7914,31.1644,68.6542,7.7362,32.8962,32.5893,53.1501,49.3671,0.0893,0.0819,66.9274,67.0088,113.6251,115.3159,92.6357,94.0756,NA,18,NA,NA,0.552,gregg-marshall-1,Gregg Marshall,0,7,0,0,0,0,303,60,143,27,5,27,5,12,37.547631,-77.453597,Virginia Commonwealth,45.9307,33.375,68.5135,10.4382,46.8526,32.1033,69.0909,11.9259,39.1965,30.1614,51.4934,46.9816,0.1604,0.0884,65.1751,66.3586,104.1292,105.6999,90.8473,93.3578,NA,NA,NA,NA,0.567,shaka-smart-1,Shaka Smart,1,1,1,1,1,1,83,27,27,28,6,28,6,0,12,-7,-0.1733,-1,2.4279,7.0823,3.5021,-0.015,9.616,0.7178,EAST,-20.011989,-19.36805657,-42.875,8.8982
0,2012,2012-1285-1458,35.1107,-106.61,Albuquerque,2012,1285,49,1458,73,13,46.861074,-113.98294,Montana,50.3676,38.1818,71.7703,9.8754,43.3274,33.3333,69.9357,10.386,31.2697,29.397,55.4953,44.6345,0.1075,0.0844,66.3607,65.6285,106.8279,101.8435,93.3546,94.4845,NA,NA,NA,NA,0.555,wayne-tinkle-1,Wayne Tinkle,1,1,0,0,0,0,116,70,70,25,6,25,6,4,43.073858,-89.405356,Wisconsin,46.5455,36.7742,73.913,9.1304,41.9565,29.385,68.2657,7.6364,41.3333,24.1341,53.7014,40.3955,0.0851,0.0724,58.9657,58.9637,107.6313,109.6301,88.8797,89.7243,15,14,14,17,0.583,bo-ryan-1,Bo Ryan,10,10,4,4,0,0,296,100,127,24,9,24,9,0,3,9,0.745,1,5.2629,3.8221,1.4076,-0.028,-7.7866,4.7602,WEST,-6.044488,-5.086186174,91.125,-12.5468
0,2012,2012-1400-1153,36.1667,-86.7833,Nashville,2012,1400,59,1153,65,11,30.28473,-97.737277,Texas,48.19,32.7787,73.2927,9.6899,44.5736,34.7902,67.7461,8.6727,31.1884,30.7197,50.1196,48.9664,0.1008,0.086,66.9636,65.9949,108.1723,111.3908,98.8853,96.3472,NA,NA,NA,NA,0.529,rick-barnes-1,Rick Barnes,13,19,5,6,1,1,544,136,270,20,13,20,13,6,39.131159,-84.51428,Cincinnati,46.4011,34.076,64.3857,11.955,45.1477,32.2933,68.4502,8.3857,34.7767,31.0713,51.8398,54.7703,0.1239,0.0831,64.0486,63.7372,105.0352,107.6492,94.357,93.3723,21,NA,22,NA,0.556,mick-cronin-1,Mick Cronin,1,3,0,0,0,0,180,87,111,24,10,24,10,0,18,5,-2.2651,-4,-0.3516,1.7889,-1.2973,-0.027,3.7416,2.9749,SOUTH,11.602468,8.700151386,15.625,0.7667
